subtype,lat,lon
Cu_sediment,-21.3917,-66.5689
Cu_sediment,-21.6075,-67.0453
Cu_sediment,-22.7333,-68.2333
Cu_sediment,-21.7158,-67.4631
Cu_sediment,-23.7494,-70.5000
Cu_sediment,-24.0000,-64.4167
Cu_sediment,-25.2167,-65.1500
Cu_sediment,-25.5000,-49.0000
Cu_sediment,-27.7583,-70.1917
Cu_sediment,-30.5000,-53.3000
Cu_sediment,-30.7167,-53.4500
Cu_sediment,-30.9167,-53.4333
Cu_sediment,-30.9833,-53.5667
Cu_sediment,-32.3500,-71.0833
Cu_sediment,-32.4833,-71.1000
Cu_sediment,-32.5000,-71.0000
Cu_sediment,-32.5667,-70.0833
Cu_sediment,-38.3000,-69.0500
Cu_sediment,-36.5833,-69.4500
Cu_sediment,-38.6333,-69.1833
Cu_sediment,-38.6833,-69.6000
Cu_sediment,-38.8833,-68.9833
Cu_sediment,-39.2167,-69.8167
Cu_sediment,61.5333,-142.8667
Cu_VMS,24.3300,56.4200
Cu_VMS,41.2500,140.9986
Cu_VMS,65.0833,17.7833
Cu_VMS,40.7350,-122.0678
Cu_VMS,35.0436,33.1458
Cu_VMS,60.1919,23.3661
Cu_VMS,40.8489,38.3097
Cu_VMS,64.9117,20.2592
Cu_VMS,45.3225,-71.9119
Cu_VMS,48.2186,-79.2311
Cu_VMS,49.6083,-77.9350
Cu_VMS,35.1103,32.7878
Cu_VMS,48.3067,-79.0669
Cu_VMS,48.3167,-79.0819
Cu_VMS,41.2414,41.5783
Cu_VMS,38.3803,39.6592
Cu_VMS,54.8603,-99.9931
Cu_VMS,-18.4417,127.4889
Cu_VMS,67.0828,15.3272
Cu_VMS,35.0744,32.8431
Cu_VMS,67.1717,-156.3814
Cu_VMS,42.8847,-8.3231
Cu_VMS,47.6000,-66.0403
Cu_VMS,61.7167,9.3667
Cu_VMS,64.0000,19.0000
Cu_VMS,64.0000,19.0000
Cu_VMS,26.4550,37.5383
Cu_VMS,47.3967,-65.8258
Cu_VMS,52.8500,-6.1500
Cu_VMS,7.2833,122.1333
Cu_VMS,37.5169,-6.2486
Cu_VMS,11.7950,125.2683
Cu_VMS,40.7258,-122.4997
Cu_VMS,46.7383,-68.7333
Cu_VMS,42.8778,-8.3492
Cu_VMS,15.9858,119.9550
Cu_VMS,44.9689,-67.2269
Cu_VMS,41.3131,41.5164
Cu_VMS,65.9150,-108.3631
Cu_VMS,23.1167,97.3000
Cu_VMS,24.5500,56.3800
Cu_VMS,60.0464,-147.9000
Cu_VMS,48.3117,-79.1100
Cu_VMS,49.6897,-77.6942
Cu_VMS,49.7742,-77.6186
Cu_VMS,49.8117,-55.8067
Cu_VMS,69.2894,22.4853
Cu_VMS,69.2969,22.4831
Cu_VMS,69.2722,22.4861
Cu_VMS,69.2850,22.4878
Cu_VMS,39.6886,-121.4319
Cu_VMS,44.9656,-67.2225
Cu_VMS,40.5431,-117.5603
Cu_VMS,34.4561,-112.1933
Cu_VMS,54.6614,-102.0328
Cu_VMS,68.3322,16.8075
Cu_VMS,65.0072,19.6111
Cu_VMS,64.9958,19.6872
Cu_VMS,64.9925,19.7319
Cu_VMS,41.8158,-123.0886
Cu_VMS,37.5661,-120.2556
Cu_VMS,48.4667,3.6333
Cu_VMS,64.8722,20.3789
Cu_VMS,54.8611,-100.1828
Cu_VMS,55.3925,-129.8511
Cu_VMS,10.8417,122.0281
Cu_VMS,66.3272,14.0781
Cu_VMS,49.6111,-123.1417
Cu_VMS,45.4800,-72.1083
Cu_VMS,34.5464,-113.2319
Cu_VMS,47.4758,-65.8889
Cu_VMS,47.4103,-65.8200
Cu_VMS,48.8236,-56.8667
Cu_VMS,48.8319,-56.8842
Cu_VMS,48.8250,-56.8375
Cu_VMS,40.8003,-122.2036
Cu_VMS,67.1500,16.0025
Cu_VMS,37.5406,-6.8272
Cu_VMS,48.5353,-81.5581
Cu_VMS,47.2833,-65.8772
Cu_VMS,-35.5897,149.4431
Cu_VMS,10.8594,122.0469
Cu_VMS,47.5614,-66.2972
Cu_VMS,10.8922,122.0897
Cu_VMS,37.7722,-7.0286
Cu_VMS,37.6367,-6.7625
Cu_VMS,37.5739,-7.9722
Cu_VMS,51.3808,-120.0617
Cu_VMS,54.7008,-101.6664
Cu_VMS,34.5503,-83.8778
Cu_VMS,47.0986,-66.2272
Cu_VMS,54.8322,-100.1236
Cu_VMS,49.6392,-56.0819
Cu_VMS,37.7783,-6.6783
Cu_VMS,48.5967,-78.0583
Cu_VMS,-21.6081,120.3478
Cu_VMS,38.5025,-120.9697
Cu_VMS,54.6492,-99.8733
Cu_VMS,48.3000,-79.0817
Cu_VMS,54.5847,-101.9978
Cu_VMS,45.4806,-88.9231
Cu_VMS,43.4311,-72.2514
Cu_VMS,37.7828,-6.8211
Cu_VMS,45.7733,-71.3133
Cu_VMS,54.7206,-101.7108
Cu_VMS,44.2156,-68.7275
Cu_VMS,48.2650,-78.9650
Cu_VMS,48.2867,-79.1000
Cu_VMS,49.8089,-78.9450
Cu_VMS,47.4308,-66.3992
Cu_VMS,54.8536,-100.4900
Cu_VMS,54.7611,-101.5742
Cu_VMS,48.2508,-78.4397
Cu_VMS,48.0511,-77.7108
Cu_VMS,48.0767,-77.5700
Cu_VMS,40.7267,-122.5214
Cu_VMS,48.0686,-77.7314
Cu_VMS,48.2361,-84.6278
Cu_VMS,54.8172,-101.8158
Cu_VMS,44.4161,-68.7725
Cu_VMS,49.4467,-76.1583
Cu_VMS,46.5394,-81.2558
Cu_VMS,37.8828,-8.1558
Cu_VMS,-28.9767,121.7697
Cu_VMS,45.3178,-71.9200
Cu_VMS,49.8683,-91.0372
Cu_VMS,37.5850,-7.1181
Cu_VMS,67.1472,16.1228
Cu_VMS,56.8333,-101.0083
Cu_VMS,45.4378,-91.1197
Cu_VMS,54.6769,-102.0286
Cu_VMS,54.7639,-101.8836
Cu_VMS,63.4194,11.6839
Cu_VMS,42.8497,-8.4917
Cu_VMS,56.6364,-101.6525
Cu_VMS,-28.7500,118.6833
Cu_VMS,50.6417,-74.6417
Cu_VMS,40.2592,140.6850
Cu_VMS,67.1497,15.9608
Cu_VMS,40.4000,140.7167
Cu_VMS,62.1422,9.9989
Cu_VMS,49.7578,-77.5639
Cu_VMS,37.8722,-8.2019
Cu_VMS,65.0678,14.4264
Cu_VMS,54.8306,-100.1061
Cu_VMS,67.1364,16.0550
Cu_VMS,-31.2572,146.8689
Cu_VMS,64.8667,13.4500
Cu_VMS,56.8950,-101.0917
Cu_VMS,41.8633,-123.3714
Cu_VMS,60.0103,5.8833
Cu_VMS,62.0333,9.9000
Cu_VMS,49.1969,-56.1550
Cu_VMS,38.3453,39.5456
Cu_VMS,48.2533,-79.1833
Cu_VMS,40.3214,140.5439
Cu_VMS,40.2889,140.5600
Cu_VMS,40.1881,140.8722
Cu_VMS,49.2819,-56.0806
Cu_VMS,54.6750,-102.8500
Cu_VMS,40.9486,38.8983
Cu_VMS,47.2925,-66.0614
Cu_VMS,47.2997,-66.0369
Cu_VMS,47.2925,-66.0614
Cu_VMS,-41.8458,145.5156
Cu_VMS,37.6153,-7.2936
Cu_VMS,62.6225,11.3478
Cu_VMS,55.4392,-129.8242
Cu_VMS,67.3817,-110.8511
Cu_VMS,13.1861,124.1850
Cu_VMS,63.1147,9.7450
Cu_VMS,48.2544,-79.0114
Cu_VMS,48.5517,-79.1344
Cu_VMS,45.2622,-72.3292
Cu_VMS,45.0264,-116.8583
Cu_VMS,34.5014,-112.2569
Cu_VMS,40.6753,-122.5278
Cu_VMS,41.2850,41.8139
Cu_VMS,48.4408,-79.3725
Cu_VMS,40.9283,38.8786
Cu_VMS,35.2081,132.4742
Cu_VMS,65.6292,-112.7958
Cu_VMS,23.8444,40.9425
Cu_VMS,67.0942,16.0006
Cu_VMS,48.5792,-81.5878
Cu_VMS,33.7822,-84.9169
Cu_VMS,34.7583,-112.1233
Cu_VMS,48.2656,-79.0244
Cu_VMS,64.8531,13.8842
Cu_VMS,49.4533,-78.3533
Cu_VMS,40.5444,39.2319
Cu_VMS,48.5917,-81.6067
Cu_VMS,40.7333,140.9183
Cu_VMS,64.9217,20.2681
Cu_VMS,34.9886,33.2617
Cu_VMS,64.9667,19.8333
Cu_VMS,40.7194,-122.5086
Cu_VMS,37.9844,-120.6467
Cu_VMS,-30.7650,152.0311
Cu_VMS,48.6900,-81.3656
Cu_VMS,62.7947,11.4731
Cu_VMS,65.0886,18.5950
Cu_VMS,65.4408,14.7736
Cu_VMS,40.8206,38.7089
Cu_VMS,35.0417,33.0625
Cu_VMS,35.0361,33.1164
Cu_VMS,41.0000,38.8461
Cu_VMS,40.3486,140.7606
Cu_VMS,40.3311,140.7608
Cu_VMS,40.5961,39.4511
Cu_VMS,65.0644,18.5633
Cu_VMS,43.0025,140.6842
Cu_VMS,42.9947,140.6428
Cu_VMS,42.9922,140.6647
Cu_VMS,41.8081,33.6919
Cu_VMS,41.7967,33.7031
Cu_VMS,37.3528,139.3275
Cu_VMS,58.2053,-128.3600
Cu_VMS,40.8792,40.0769
Cu_VMS,41.2500,41.8183
Cu_VMS,35.0297,32.5106
Cu_VMS,37.7653,-7.0208
Cu_VMS,37.5842,-6.9283
Cu_VMS,37.7092,-6.8525
Cu_VMS,37.6283,-7.1658
Cu_VMS,40.8417,38.6983
Cu_VMS,48.3517,-79.0553
Cu_VMS,37.7525,-6.9681
Cu_VMS,64.8247,20.2286
Cu_VMS,64.8464,20.2769
Cu_VMS,11.4583,122.9806
Cu_VMS,24.4500,56.4400
Cu_VMS,48.8664,-123.7903
Cu_VMS,65.1350,14.4231
Cu_VMS,59.7261,5.4369
Cu_VMS,35.0247,32.4911
Cu_VMS,45.6575,-71.3833
Cu_VMS,49.5978,-55.9389
Cu_VMS,63.1214,9.7022
Cu_VMS,37.8044,-6.9289
Cu_VMS,7.9833,117.0333
Cu_VMS,54.8308,-100.1128
Cu_VMS,38.0322,-8.4261
Cu_VMS,48.0983,-77.5197
Cu_VMS,49.6467,-77.7217
Cu_VMS,49.8856,-90.8894
Cu_VMS,41.0464,40.7583
Cu_VMS,13.7500,123.8000
Cu_VMS,63.8592,11.5019
Cu_VMS,40.7611,-122.4544
Cu_VMS,54.7269,-101.8322
Cu_VMS,16.8658,120.7722
Cu_VMS,18.0436,120.6764
Cu_VMS,34.9764,33.3464
Cu_VMS,49.8750,-90.9750
Cu_VMS,49.7178,-77.7167
Cu_VMS,35.0994,32.8422
Cu_VMS,49.4208,-93.6508
Cu_VMS,47.6067,-66.2336
Cu_VMS,60.1900,23.3425
Cu_VMS,48.2769,-78.5644
Cu_VMS,44.5786,-71.2575
Cu_VMS,48.3011,-79.0519
Cu_VMS,48.3889,-78.8958
Cu_VMS,50.7083,-74.7917
Cu_VMS,48.6150,-77.8700
Cu_VMS,-20.8778,117.8056
Cu_VMS,66.2417,14.4333
Cu_VMS,69.4094,20.9178
Cu_VMS,45.4264,-71.8133
Cu_VMS,-33.3000,149.3000
Cu_VMS,34.7911,33.2575
Cu_VMS,-23.3003,150.6522
Cu_VMS,-23.6333,150.3667
Cu_VMS,-27.0578,117.6956
Cu_VMS,-42.0644,145.5867
Cu_VMS,47.5253,-66.4344
Cu_VMS,37.9875,-120.6481
Cu_VMS,65.0994,19.1039
Cu_VMS,47.3800,-66.0306
Cu_VMS,49.2750,-55.6328
Cu_VMS,49.7897,-77.8347
Cu_VMS,38.3411,-120.8875
Cu_VMS,47.3875,-65.9353
Cu_VMS,62.0667,10.0833
Cu_VMS,49.7844,-77.6492
Cu_VMS,49.0025,-79.3656
Cu_VMS,47.3167,-66.0000
Cu_VMS,54.7644,-101.5800
Cu_VMS,-16.7350,127.6167
Cu_VMS,25.5953,41.4425
Cu_VMS,67.1386,16.1242
Cu_VMS,48.3403,-79.0897
Cu_VMS,49.7083,-77.7089
Cu_VMS,43.9372,-71.9486
Cu_VMS,60.2267,23.5447
Cu_VMS,54.9586,-99.7300
Cu_VMS,37.3989,139.4261
Cu_VMS,65.0164,19.4978
Cu_VMS,15.5500,-89.7167
Cu_VMS,47.4506,-65.9242
Cu_VMS,61.6164,23.5172
Cu_VMS,18.3833,120.7000
Cu_VMS,46.2069,-82.6492
Cu_VMS,37.7347,-7.3356
Cu_VMS,35.7578,-105.6683
Cu_VMS,45.5739,-89.4019
Cu_VMS,38.2306,-120.8739
Cu_VMS,44.3486,-68.8103
Cu_VMS,34.8836,32.7258
Cu_VMS,37.7075,-6.8778
Cu_VMS,49.7597,-78.1447
Cu_VMS,49.5086,-55.7186
Cu_VMS,54.7656,-101.6175
Cu_VMS,14.7667,121.2000
Cu_VMS,34.7947,33.2686
Cu_VMS,49.2800,-55.6300
Cu_VMS,48.2803,2.9436
Cu_VMS,54.7800,-100.1817
Cu_VMS,49.5622,-125.5769
Cu_VMS,63.6589,26.0425
Cu_VMS,33.3608,-85.8381
Cu_VMS,-41.5978,145.6964
Cu_VMS,48.0956,-77.5836
Cu_VMS,42.0506,-123.5994
Cu_VMS,49.7439,-77.5550
Cu_VMS,64.1422,19.1592
Cu_VMS,49.8806,-56.0958
Cu_VMS,65.0633,18.4775
Cu_VMS,65.0783,18.4728
Cu_VMS,-41.7736,145.5400
Cu_VMS,55.3806,-129.8869
Cu_VMS,49.5631,-56.1811
Cu_VMS,64.9242,20.0928
Cu_VMS,69.7069,21.6000
Cu_VMS,37.7042,-6.5844
Cu_VMS,47.6317,-66.0722
Cu_VMS,54.8592,-99.9136
Cu_VMS,59.3167,5.2500
Cu_VMS,37.6750,-7.3472
Cu_VMS,37.7786,-6.8144
Cu_VMS,62.3833,10.3667
Cu_VMS,65.3667,18.5000
Cu_VMS,60.3425,-147.6567
Cu_VMS,56.4750,-99.6372
Cu_VMS,69.4067,21.0108
Cu_VMS,67.1203,15.9925
Cu_VMS,45.7958,4.6092
Cu_VMS,37.7058,-6.5628
Cu_VMS,37.6678,-7.4903
Cu_VMS,37.5961,-7.1103
Cu_VMS,14.9167,121.1667
Cu_VMS,37.5172,-6.7633
Cu_VMS,37.7742,-6.6778
Cu_VMS,37.8003,-6.9678
Cu_VMS,37.6369,-6.8011
Cu_VMS,54.7192,-101.8253
Cu_VMS,34.9525,33.3733
Cu_VMS,47.7133,-82.6583
Cu_VMS,37.6669,-7.2886
Cu_VMS,38.0531,42.1392
Cu_VMS,69.4525,21.6942
Cu_VMS,64.6333,13.1167
Cu_VMS,35.0953,32.8919
Cu_VMS,45.8047,-71.2861
Cu_VMS,37.5881,-6.8478
Cu_VMS,54.7633,-101.6217
Cu_VMS,48.2850,-78.9400
Cu_VMS,39.1261,-121.2761
Cu_VMS,54.5756,-100.4011
Cu_VMS,54.8561,-99.9422
Cu_VMS,65.0883,14.4578
Cu_VMS,45.7278,-60.4375
Cu_VMS,40.7108,-122.5144
Cu_VMS,46.8025,-81.6972
Cu_VMS,47.3203,-66.1086
Cu_VMS,49.8708,-90.8844
Cu_VMS,11.7603,125.3350
Cu_VMS,48.4475,-124.0322
Cu_VMS,63.0111,-110.7917
Cu_VMS,61.5017,5.0822
Cu_VMS,49.8603,-74.4028
Cu_VMS,41.1939,140.8928
Cu_VMS,35.3639,57.7597
Cu_VMS,35.3750,57.7736
Cu_VMS,44.3767,-68.7494
Cu_VMS,37.5272,139.4711
Cu_VMS,50.0836,-123.1439
Cu_VMS,-28.4092,121.1481
Cu_VMS,47.5044,-66.5544
Cu_VMS,65.0986,14.4022
Cu_VMS,47.3083,-66.1317
Cu_VMS,48.7083,-77.7600
Cu_VMS,35.0303,33.6239
Cu_VMS,51.0064,-94.2131
Cu_VMS,38.4547,140.3531
Cu_VMS,38.4575,140.3533
Cu_VMS,38.4475,140.3631
Cu_VMS,38.4717,140.3439
Cu_VMS,38.4497,140.3831
Cu_VMS,48.5128,-57.2008
Cu_VMS,41.1644,41.1678
Cu_VMS,42.0000,-123.7567
Cu_VMS,62.3000,9.6667
Cu_VMS,51.0708,-92.5958
Cu_VMS,64.9667,19.8833
Cu_VMS,-16.1644,179.9583
Cu_VMS,69.7111,21.5833
Cu_VMS,60.0897,5.9969
Cu_VMS,54.9383,-101.1708
Cu_VMS,48.3597,-79.0814
Cu_VMS,46.5197,-81.3553
Cu_VMS,59.1908,5.3019
Cu_VMS,67.8500,20.0000
Cu_VMS,48.3433,-79.0803
Cu_VMS,47.3958,-66.1289
Cu_VMS,45.7039,-71.3722
Cu_VMS,38.3864,39.6661
Cu_VMS,48.3256,-78.9533
Cu_VMS,54.6414,-101.8367
Cu_VMS,49.5917,-56.0083
Cu_VMS,-20.8472,117.8278
Cu_VMS,54.7019,-101.7192
Cu_VMS,-21.0792,116.9275
Cu_VMS,16.3881,120.6500
Cu_VMS,49.1814,-85.8919
Cu_VMS,-35.0622,149.5703
Cu_VMS,65.6028,-107.9333
Cu_VMS,43.0453,140.7692
Cu_VMS,37.3928,139.4333
Cu_VMS,49.0356,-58.3014
Cu_VMS,38.1500,140.4022
Cu_VMS,38.1500,140.1914
Cu_VMS,63.7525,11.2183
Cu_VMS,56.8292,-101.0250
Cu_VMS,-0.9000,-79.1833
Cu_VMS,35.5833,138.8333
Cu_VMS,40.2569,140.6003
Cu_VMS,33.6611,133.9944
Cu_VMS,33.6342,134.3494
Cu_VMS,33.9053,133.3189
Cu_VMS,33.8236,132.9911
Cu_VMS,33.4892,133.0758
Cu_VMS,33.4650,132.2944
Cu_VMS,33.8547,133.2525
Cu_VMS,34.0289,131.3233
Cu_VMS,33.4325,132.2089
Cu_VMS,33.6344,132.7994
Cu_VMS,34.0311,134.2275
Cu_VMS,36.6292,140.6069
Cu_VMS,33.9097,133.3933
Cu_VMS,33.5372,132.4633
Cu_VMS,33.8022,133.2000
Cu_VMS,33.4283,132.4281
Cu_VMS,34.0211,134.2264
Cu_VMS,33.4778,132.3061
Cu_VMS,32.6167,131.4542
Cu_VMS,34.0153,133.7886
Cu_VMS,34.0272,133.9839
Cu_VMS,33.7997,133.2500
Cu_VMS,33.6328,132.7308
Cu_VMS,33.5681,133.0853
Cu_VMS,33.8256,133.2542
Cu_VMS,33.7850,133.1631
Cu_VMS,33.7950,133.1528
Cu_VMS,33.9700,134.2494
Cu_VMS,33.4906,132.4011
Cu_VMS,33.5139,132.6569
Cu_VMS,33.4717,132.3800
Cu_VMS,33.8319,133.1544
Cu_VMS,37.1250,140.6500
Cu_VMS,33.9039,133.5425
Cu_VMS,32.5864,131.1903
Cu_VMS,44.2233,142.6861
Cu_VMS,33.8014,133.5153
Cu_VMS,33.9333,133.6358
Cu_VMS,33.8228,133.4911
Cu_VMS,33.3761,132.1225
Cu_VMS,33.6864,132.7536
Cu_VMS,34.7778,134.0703
Cu_VMS,32.5722,131.4472
Cu_VMS,33.7069,132.8053
Cu_VMS,35.0819,137.9897
Cu_VMS,34.2361,135.4250
Cu_VMS,37.6011,-120.3169
Cu_VMS,43.0333,140.8917
Cu_VMS,42.4733,141.0417
Cu_VMS,41.2153,140.5681
Cu_VMS,39.3042,140.9417
Cu_VMS,39.2028,140.5944
Cu_VMS,40.2950,140.5653
Cu_VMS,-34.6028,148.7578
Cu_VMS,-41.7303,145.6256
Cu_VMS,-25.3617,118.6217
Cu_VMS,-31.3933,146.7194
Cu_VMS,-31.5333,146.6861
Cu_VMS,-35.0417,149.5864
Cu_VMS,-34.9875,149.5125
Cu_VMS,-28.7792,116.9650
Cu_VMS,-20.3558,146.2144
Cu_VMS,-41.5789,145.7250
Cu_VMS,-20.3961,146.0619
Cu_VMS,-21.2078,119.2375
Cu_VMS,-21.2308,119.2700
Cu_VMS,-21.2000,119.2333
Cu_VMS,33.4936,-85.5517
Cu_VMS,33.8583,-85.0806
Cu_VMS,33.8875,-84.7919
Cu_VMS,36.7086,-80.9317
Cu_VMS,18.3250,-99.8958
Cu_VMS,18.2167,-100.1167
Cu_VMS,19.0750,-100.4000
Cu_VMS,20.3889,-105.0611
Cu_VMS,20.3019,-104.7861
Cu_VMS,-4.9342,-80.3381
Cu_VMS,-11.3625,-77.1403
Cu_VMS,10.5000,-68.9333
Cu_VMS,20.1169,-76.7000
Cu_VMS,22.1033,-79.8300
Cu_VMS,22.2139,-80.0806
Cu_VMS,22.8611,-83.2792
Cu_VMS,22.9083,-83.0514
Cu_VMS,19.3833,-71.0167
Cu_VMS,21.4200,-77.9200
Cu_VMS,22.8100,-83.2800
Cu_VMS,22.0300,-80.1500
Cu_VMS,22.0800,-80.1500
Cu_VMS,22.0667,-80.1167
Cu_VMS,20.0447,-75.9442
Cu_VMS,20.1328,-76.7000
Cu_VMS,22.4700,-84.1300
Cu_VMS,18.8733,-70.2436
Cu_VMS,20.3778,-105.0778
Cu_VMS,20.0444,-105.0667
Cu_VMS,20.3889,-105.0778
Cu_VMS,22.6514,-101.0161
Cu_VMS,-20.5147,-43.5986
Cu_VMS,-13.0831,-48.2378
Cu_VMS,-26.6667,-69.8333
Cu_VMS,7.4000,-76.3200
Cu_VMS,7.7400,-75.5400
Cu_VMS,6.1000,-76.4200
Cu_VMS,5.6700,-75.7300
Cu_VMS,4.5833,-76.6333
Cu_VMS,-0.4167,-78.9167
Cu_VMS,-26.5903,-70.3500
Cu_VMS,-54.8583,-68.4592
Cu_VMS,-12.6981,-76.6225
Cu_VMS,8.3000,-71.9500
Cu_VMS,6.9333,-59.6667
Cu_VMS,6.6667,-58.7500
Cu_VMS,-20.3406,145.7697
Cu_VMS,-20.3642,146.1094
Cu_VMS,-21.2244,119.7550
Cu_VMS,-18.7694,144.7278
Cu_VMS,-18.7861,144.7000
Cu_VMS,-36.9814,147.9083
Cu_VMS,-37.0025,147.8842
Cu_VMS,34.7536,-112.1125
Cu_VMS,67.3753,-110.8456
Cu_VMS,39.3533,-121.2300
Cu_VMS,39.0292,-121.2883
Cu_VMS,37.9608,-120.7494
Cu_VMS,37.7214,-120.4539
Cu_VMS,39.1811,-121.2833
Cu_VMS,45.2292,-116.6703
Cu_VMS,34.9100,-113.9208
Cu_VMS,37.7619,-6.7486
Cu_VMS,37.7486,-6.6553
Cu_VMS,37.6903,-6.3694
Cu_VMS,37.7669,-6.7192
Cu_VMS,37.5914,-7.0925
Cu_VMS,37.6381,-6.7875
Cu_VMS,37.6153,-6.8303
Cu_VMS,37.7883,-6.7897
Cu_VMS,37.7850,-6.8356
Cu_VMS,37.7639,-6.7144
Cu_VMS,37.5011,-6.0933
Cu_VMS,54.7775,-101.8825
Cu_VMS,37.6956,-6.5981
Cu_VMS,37.7778,-6.8578
Cu_VMS,37.6086,-7.3369
Cu_VMS,37.5219,-6.2503
Cu_VMS,37.7347,-6.5647
Cu_VMS,37.5542,-6.8506
Cu_VMS,37.5589,-6.7539
Cu_VMS,37.7267,-6.5550
Cu_VMS,37.7614,-6.6525
Cu_VMS,37.6878,-7.4414
Cu_VMS,37.5842,-7.1131
Cu_VMS,54.5750,-101.4750
Cu_VMS,44.4111,-68.6306
Cu_VMS,62.4833,10.5000
Cu_VMS,62.8225,10.0614
Cu_VMS,63.0236,11.4611
Cu_VMS,63.3658,11.6478
Cu_VMS,64.0000,11.0000
Cu_VMS,61.7108,23.2331
Cu_VMS,64.4081,25.1267
Cu_VMS,62.7222,28.9958
Cu_VMS,62.4342,29.9478
Cu_VMS,62.7611,29.0925
Cu_VMS,-20.3656,146.2019
Cu_VMS,45.1917,-70.9583
Cu_VMS,45.9422,-70.8089
Cu_VMS,37.4389,-78.5556
Cu_VMS,62.9667,12.3667
Cu_VMS,-37.3072,142.8667
Cu_VMS,-20.3714,146.2036
Cu_VMS,37.6733,-7.3231
Cu_VMS,38.2197,-8.4606
Cu_VMS,37.7828,-8.6625
Cu_VMS,37.8839,-8.1778
Cu_VMS,41.2553,41.5975
Cu_VMS,61.4269,-130.1322
Cu_VMS,40.8169,38.6831
Cu_VMS,40.8747,40.1147
Cu_VMS,40.9667,39.0000
Cu_VMS,49.1508,-85.7839
Cu_VMS,49.1558,-85.8075
Cu_VMS,49.1575,-85.8253
Cu_VMS,-41.8547,145.5117
Cu_VMS,49.1694,-85.8594
Cu_VMS,48.3608,-79.1122
Cu_VMS,48.3050,-79.3208
Cu_VMS,9.1606,126.0903
Cu_VMS,-18.1625,177.9167
Cu_VMS,-18.0500,178.4347
Cu_VMS,45.3350,-70.2142
Cu_VMS,65.9161,-108.4375
Cu_VMS,65.9153,-108.4586
Cu_VMS,-20.3369,146.7722
Cu_VMS,-9.8000,123.8833
Cu_VMS,37.4367,-78.5108
Cu_VMS,13.1897,124.1336
Cu_VMS,20.6850,41.3925
Cu_VMS,19.9811,42.0125
Cu_VMS,17.7033,43.9683
Cu_VMS,18.1297,43.8611
Cu_VMS,18.1322,43.8661
Cu_VMS,18.1383,43.8589
Cu_VMS,25.6422,41.4397
Cu_VMS,17.6789,43.6375
Cu_VMS,20.3872,41.4072
Cu_VMS,19.9894,41.9722
Cu_VMS,19.2439,43.6675
Cu_VMS,20.7547,41.3814
Cu_VMS,20.5967,41.3894
Cu_VMS,22.5800,42.5100
Cu_VMS,17.4328,43.5875
Cu_VMS,20.6500,41.3944
Cu_VMS,48.0992,-77.5147
Cu_VMS,48.4408,-79.3508
Cu_VMS,49.7269,-77.7425
Cu_VMS,49.7606,-74.1067
Cu_VMS,49.8172,-78.9553
Cu_VMS,24.2667,34.8500
Cu_VMS,46.1367,-68.4639
Cu_VMS,34.5381,-113.2292
Cu_VMS,34.5697,113.2292
Cu_VMS,60.1244,-152.9650
Cu_VMS,61.0217,-146.2786
Cu_VMS,60.8947,-146.7011
Cu_VMS,67.1472,-155.7567
Cu_VMS,67.0750,-155.0267
Cu_VMS,63.2694,-144.2583
Cu_VMS,63.2503,-144.0861
Cu_VMS,63.2617,-144.0333
Cu_VMS,63.7542,-147.3719
Cu_VMS,61.4583,-130.6083
Cu_VMS,61.8833,-131.4167
Cu_VMS,56.2111,-130.3450
Cu_VMS,54.6286,-102.8275
Cu_VMS,54.6650,-102.0689
Cu_VMS,54.8617,-100.1031
Cu_VMS,64.6361,-136.8167
Cu_VMS,55.4231,-129.8847
Cu_VMS,49.5606,-125.5589
Cu_VMS,48.8825,-123.9064
Cu_VMS,51.5194,-119.8178
Cu_VMS,51.1444,-119.8094
Cu_VMS,51.1492,-119.8125
Cu_VMS,51.6292,-118.4258
Cu_VMS,64.2000,-115.1167
Cu_VMS,55.2892,-132.3867
Cu_VMS,60.8625,-146.5678
Cu_VMS,63.0336,-147.8503
Cu_VMS,60.7667,-146.4167
Cu_VMS,57.7767,-133.4478
Cu_VMS,67.7850,20.0772
Cu_VMS,48.9786,-87.3753
Cu_VMS,48.9778,-87.3592
Cu_VMS,48.1036,-77.4953
Cu_VMS,48.0867,-77.6100
Cu_VMS,56.1222,-103.7011
Cu_VMS,49.8972,-56.0644
Cu_VMS,49.8811,-56.0947
Cu_VMS,49.5394,-55.7906
Cu_VMS,49.4550,-55.4981
Cu_VMS,38.2747,-7.7244
Cu_VMS,64.0467,24.7453
Cu_VMS,65.0867,18.5203
Cu_VMS,65.2056,14.5739
Cu_VMS,64.9072,20.2511
Cu_VMS,64.9386,20.0511
Cu_VMS,64.9353,20.0433
Cu_VMS,65.0431,18.4606
Cu_VMS,65.0461,18.5203
Cu_VMS,65.1225,18.7108
Cu_VMS,65.0986,18.2928
Cu_VMS,48.6250,-56.8967
Cu_VMS,49.7136,-77.7489
Cu_VMS,34.7919,33.2425
Cu_VMS,34.7947,33.2475
Cu_VMS,51.4061,57.6939
Cu_VMS,51.3836,57.5706
Cu_VMS,50.5419,58.9964
Cu_VMS,50.4856,59.1081
Cu_VMS,50.6342,59.4517
Cu_VMS,50.9294,59.4756
Cu_VMS,50.9164,59.5367
Cu_VMS,50.9828,59.9233
Cu_VMS,51.1653,60.2639
Cu_VMS,51.2711,59.5189
Cu_VMS,51.4628,58.4881
