family,cell_lat,cell_lon,score_pct,nearest_anchor_lat,nearest_anchor_lon,nearest_km
Mn,52.0,0.0,93.8,50.08,1.8,248.0
Mn,0.0,32.0,93.8,-2.0,29.92,321.0
Mn,52.0,14.0,93.6,51.87,10.42,246.0
Mn,28.0,-116.0,93.6,31.08,-115.6,345.0
Mn,8.0,-84.0,93.5,9.97,-84.46,225.0
Mn,8.0,46.0,93.4,9.98,45.17,238.0
Mn,22.0,-104.0,93.4,21.22,-101.5,273.0
Mn,34.0,14.0,93.3,31.92,11.58,323.0
Mn,8.0,-86.0,93.2,10.02,-85.72,227.0
Mn,46.0,4.0,93.1,48.77,6.12,347.0
Mn,-10.0,32.0,93.0,-10.44,29.04,328.0
Mn,-4.0,28.0,93.0,-2.0,29.92,308.0
Mn,2.0,-78.0,92.8,0.03,-78.5,226.0
Mn,32.0,-120.0,92.7,34.68,-119.98,298.0
Mn,34.0,-102.0,92.7,33.62,-105.23,301.0
Mn,16.0,-98.0,92.5,17.85,-96.87,238.0
Mn,-8.0,30.0,92.5,-10.44,29.04,291.0
Mn,50.0,96.0,92.4,50.68,100.08,300.0
Mn,56.0,108.0,92.1,54.33,110.55,246.0
Mn,44.0,6.0,92.0,45.0,10.0,336.0
Mn,-4.0,-82.0,92.0,-3.36,-79.78,256.0
Mn,50.0,116.0,91.9,50.36,119.08,223.0
Mn,52.0,116.0,91.9,50.36,119.08,282.0
Mn,36.0,-100.0,91.8,34.15,-98.33,256.0
Mn,16.0,-96.0,91.8,17.85,-96.87,226.0
Mn,38.0,14.0,91.8,41.53,13.82,393.0
Mn,24.0,-106.0,91.6,26.57,-105.48,291.0
Mn,2.0,-80.0,91.6,0.03,-78.5,275.0
Mn,50.0,104.0,91.5,50.68,100.08,288.0
Mn,58.0,-130.0,91.5,58.07,-133.93,231.0
Mn,52.0,122.0,91.4,50.36,119.08,273.0
Mn,52.0,110.0,91.4,53.0,107.0,231.0
Mn,16.0,-88.0,91.3,14.52,-89.47,228.0
Mn,58.0,-156.0,91.2,56.52,-158.74,233.0
Mn,24.0,124.0,91.1,24.55,121.8,231.0
Mn,56.0,88.0,91.1,54.61,85.35,228.0
Mn,10.0,-88.0,91.0,10.36,-85.87,237.0
Mn,24.0,-102.0,91.0,25.67,-103.72,254.0
Mn,36.0,134.0,90.9,33.92,134.31,233.0
Mn,14.0,-84.0,90.9,12.26,-85.08,226.0
Mn,-42.0,-74.0,90.9,-39.95,-73.29,236.0
Mn,50.0,-2.0,90.8,50.08,1.8,271.0
Mn,56.0,-130.0,90.8,56.89,-134.07,269.0
Mn,24.0,-100.0,90.8,26.05,-100.52,234.0
Mn,10.0,48.0,90.8,10.42,45.65,261.0
Mn,42.0,-98.0,90.8,43.8,-99.33,228.0
Mn,40.0,140.0,90.8,42.14,140.02,238.0
Mn,-2.0,42.0,90.7,-3.66,39.83,304.0
Mn,12.0,-60.0,90.7,13.84,-61.06,235.0
Mn,-4.0,32.0,90.7,-2.0,29.92,321.0
Mn,-2.0,-76.0,90.7,-0.65,-77.67,239.0
Mn,18.0,-102.0,90.7,21.22,-101.5,362.0
Mn,46.0,-102.0,90.7,44.4,-103.86,230.0
Mn,-22.0,-64.0,90.6,-22.8,-66.0,224.0
Mn,-36.0,-74.0,90.6,-35.77,-71.42,234.0
Mn,48.0,-106.0,90.6,47.23,-109.21,255.0
Mn,-40.0,-76.0,90.4,-39.95,-73.29,231.0
Mn,56.0,6.0,90.4,58.3,7.0,263.0
Mn,20.0,-96.0,90.4,17.85,-96.87,256.0
Mn,56.0,8.0,90.4,58.3,7.0,263.0
Mn,10.0,-82.0,90.3,7.79,-81.5,252.0
Mn,10.0,120.0,90.3,12.08,120.2,232.0
Mn,42.0,10.0,90.3,41.53,13.82,321.0
Mn,-12.0,32.0,90.2,-13.38,29.27,334.0
Mn,16.0,-66.0,90.2,18.05,-66.45,233.0
Mn,0.0,104.0,90.2,2.09,104.07,233.0
Mn,4.0,-78.0,90.2,5.06,-75.92,259.0
Mn,34.0,4.0,90.2,33.28,1.55,241.0
Mn,-42.0,-72.0,90.1,-39.95,-73.19,249.0
Mn,34.0,130.0,90.1,33.35,132.55,247.0
W,20.0,-104.0,99.1,18.89,-101.5,290.0
W,18.0,-104.0,99.0,18.89,-101.5,282.0
W,52.0,-124.0,99.0,50.48,-121.03,267.0
W,36.0,138.0,98.9,35.03,135.75,230.0
W,56.0,-162.0,98.9,56.15,-158.41,223.0
W,22.0,-104.0,98.9,21.19,-101.53,271.0
W,-18.0,-70.0,98.8,-16.46,-68.34,246.0
W,32.0,132.0,98.8,34.06,132.0,229.0
W,52.0,-126.0,98.8,54.82,-127.3,325.0
W,34.0,138.0,98.8,35.03,135.75,236.0
W,12.0,-88.0,98.7,13.69,-86.57,244.0
W,52.0,-128.0,98.7,54.82,-127.3,317.0
W,-40.0,-72.0,98.7,-38.35,-69.68,271.0
W,38.0,138.0,98.6,37.23,140.72,254.0
W,48.0,-126.0,98.5,47.58,-122.8,244.0
W,-34.0,-72.0,98.5,-33.56,-69.52,234.0
W,6.0,98.0,98.5,8.0,98.33,225.0
W,16.0,-94.0,98.5,15.46,-91.81,242.0
W,2.0,100.0,98.4,3.01,102.06,255.0
W,12.0,124.0,98.4,14.3,122.75,289.0
W,40.0,-126.0,98.4,41.23,-123.25,269.0
W,32.0,130.0,98.4,34.06,132.0,295.0
W,50.0,-126.0,98.4,47.58,-122.8,357.0
W,38.0,28.0,98.3,40.2,29.07,261.0
W,4.0,100.0,98.3,3.01,102.06,254.0
W,14.0,120.0,98.3,14.3,122.75,298.0
W,18.0,-92.0,98.3,15.46,-91.81,283.0
W,42.0,142.0,98.2,39.18,141.52,316.0
W,54.0,-160.0,98.2,56.15,-158.41,260.0
W,-20.0,-70.0,98.2,-21.73,-67.94,288.0
W,38.0,-126.0,98.2,38.09,-122.89,273.0
W,54.0,-136.0,98.2,55.57,-132.67,276.0
W,24.0,-104.0,98.1,25.62,-106.92,345.0
W,-12.0,-72.0,98.1,-13.76,-70.8,235.0
W,40.0,144.0,98.1,39.18,141.52,231.0
W,0.0,-80.0,98.1,-2.93,-79.46,331.0
W,54.0,-158.0,98.1,56.15,-158.41,240.0
W,12.0,122.0,98.0,14.3,122.75,268.0
W,54.0,-124.0,98.0,54.82,-127.3,232.0
W,-36.0,-72.0,98.0,-36.08,-68.3,333.0
W,12.0,-90.0,98.0,14.44,-89.42,278.0
W,42.0,140.0,98.0,39.18,141.52,339.0
W,16.0,124.0,98.0,14.3,122.75,232.0
W,40.0,138.0,98.0,39.18,141.52,315.0
W,0.0,-78.0,97.9,-2.93,-79.46,364.0
W,16.0,-86.0,97.9,13.69,-86.57,264.0
W,36.0,-124.0,97.9,36.76,-121.51,238.0
W,44.0,142.0,97.8,47.13,142.07,348.0
W,56.0,-164.0,97.8,56.15,-158.41,347.0
W,42.0,10.0,97.8,43.12,6.35,324.0
W,54.0,-162.0,97.8,56.15,-158.41,331.0
W,-24.0,-70.0,97.8,-21.73,-67.94,329.0
W,6.0,96.0,97.8,8.0,98.33,340.0
W,16.0,120.0,97.7,14.3,122.75,350.0
W,46.0,146.0,97.7,47.13,142.07,326.0
W,34.0,140.0,97.7,37.23,140.72,365.0
W,14.0,-94.0,97.7,15.46,-91.81,286.0
W,26.0,120.0,97.7,26.15,116.78,322.0
W,10.0,-62.0,97.7,7.5,-61.5,283.0
W,42.0,138.0,97.6,44.56,135.57,346.0
W,-16.0,-74.0,97.6,-12.96,-74.81,349.0
W,-18.0,-72.0,97.6,-15.58,-70.37,320.0
W,20.0,-98.0,97.6,18.89,-101.5,387.0
W,32.0,128.0,97.6,35.22,128.35,360.0
W,38.0,136.0,97.6,35.22,135.42,313.0
W,0.0,102.0,97.6,3.01,102.06,335.0
W,18.0,-94.0,97.6,15.46,-91.81,366.0
W,24.0,120.0,97.5,23.65,116.87,321.0
W,38.0,144.0,97.5,39.18,141.52,252.0
W,38.0,30.0,97.5,40.2,29.07,257.0
W,22.0,-106.0,97.5,23.07,-109.67,395.0
W,12.0,-84.0,97.5,13.69,-86.57,336.0
W,44.0,144.0,97.5,47.13,142.07,379.0
W,44.0,140.0,97.5,44.56,135.57,358.0
W,18.0,-98.0,97.4,18.89,-101.5,382.0
W,34.0,126.0,97.4,35.22,128.35,254.0
W,42.0,136.0,97.4,44.33,134.95,273.0
W,58.0,-164.0,97.4,59.36,-160.23,265.0
W,24.0,-102.0,97.4,21.19,-101.53,316.0
W,12.0,96.0,97.4,12.5,98.83,312.0
W,52.0,-130.0,97.4,54.82,-127.3,361.0
W,38.0,10.0,97.3,36.8,7.65,247.0
W,-42.0,-68.0,97.3,-40.38,-66.08,241.0
W,38.0,12.0,97.3,36.8,7.65,407.0
W,0.0,100.0,97.3,3.01,102.06,406.0
W,58.0,-128.0,97.3,56.07,-130.1,249.0
W,38.0,132.0,97.3,37.3,129.18,260.0
W,42.0,144.0,97.2,39.18,141.52,377.0
W,38.0,26.0,97.2,40.2,29.07,361.0
W,32.0,134.0,97.2,34.06,132.0,295.0
W,44.0,10.0,97.2,43.12,6.35,310.0
W,14.0,-84.0,97.2,13.69,-86.57,280.0
W,-42.0,-70.0,97.1,-40.38,-66.08,374.0
W,-38.0,-66.0,97.1,-40.38,-66.08,265.0
W,18.0,122.0,97.1,14.3,122.75,419.0
W,8.0,96.0,97.1,8.0,98.33,257.0
W,-2.0,-82.0,97.1,-2.93,-79.46,301.0
W,44.0,12.0,97.1,47.2,12.47,358.0
W,40.0,26.0,97.1,40.2,29.07,262.0
W,36.0,10.0,97.0,36.8,7.65,228.0
W,28.0,-114.0,97.0,28.2,-110.97,298.0
W,10.0,-86.0,97.0,13.69,-86.57,415.0
W,50.0,-128.0,97.0,47.58,-122.8,466.0
W,6.0,100.0,97.0,8.4,100.0,267.0
W,58.0,-148.0,97.0,57.79,-152.65,276.0
W,54.0,-156.0,97.0,56.15,-158.41,284.0
W,10.0,96.0,96.9,8.92,98.25,274.0
W,14.0,94.0,96.9,14.75,97.5,386.0
W,14.0,126.0,96.9,14.3,122.75,352.0
W,32.0,138.0,96.9,35.03,135.75,396.0
W,18.0,-90.0,96.9,15.5,-90.0,278.0
W,-38.0,-74.0,96.8,-38.35,-69.68,380.0
W,42.0,12.0,96.8,43.12,6.35,479.0
W,54.0,-164.0,96.8,56.15,-158.41,429.0
W,10.0,-60.0,96.8,7.5,-61.5,323.0
W,20.0,-106.0,96.8,21.19,-101.53,484.0
W,34.0,142.0,96.8,37.23,140.72,377.0
W,36.0,12.0,96.8,36.8,7.65,399.0
W,52.0,-118.0,96.8,50.48,-121.03,270.0
W,38.0,134.0,96.7,35.22,134.68,315.0
Sn,50.0,-126.0,99.2,48.07,-123.88,264.0
Sn,36.0,138.0,99.1,35.03,135.75,230.0
Sn,58.0,-156.0,99.0,60.05,-157.08,236.0
Sn,20.0,-104.0,99.0,21.02,-101.26,307.0
Sn,30.0,-112.0,99.0,31.99,-111.06,239.0
Sn,0.0,100.0,99.0,0.58,102.1,242.0
Sn,58.0,-154.0,99.0,60.18,-153.83,243.0
Sn,16.0,-62.0,99.0,14.0,-60.97,248.0
Sn,12.0,-62.0,98.9,14.0,-60.97,249.0
Sn,32.0,128.0,98.9,31.5,130.43,236.0
Sn,34.0,138.0,98.9,35.03,135.75,236.0
Sn,54.0,-164.0,98.8,55.17,-160.67,251.0
Sn,58.0,-160.0,98.8,55.97,-159.82,226.0
Sn,54.0,-132.0,98.8,56.48,-132.03,276.0
Sn,18.0,-102.0,98.7,20.18,-100.58,285.0
Sn,30.0,132.0,98.7,31.5,130.43,224.0
Sn,18.0,-96.0,98.7,19.53,-98.02,272.0
Sn,16.0,-60.0,98.7,14.0,-60.97,246.0
Sn,-2.0,102.0,98.6,0.58,102.1,287.0
Sn,58.0,-152.0,98.6,60.18,-153.83,264.0
Sn,-34.0,-70.0,98.6,-33.08,-66.99,297.0
Sn,42.0,138.0,98.6,43.0,135.0,270.0
Sn,44.0,-126.0,98.6,42.57,-123.63,249.0
Sn,54.0,-134.0,98.6,56.65,-133.16,299.0
Sn,12.0,-60.0,98.6,14.0,-60.97,246.0
Sn,34.0,130.0,98.5,34.33,132.92,271.0
Sn,40.0,-126.0,98.5,40.74,-122.93,273.0
Sn,4.0,98.0,98.5,5.3,100.28,291.0
Sn,20.0,-106.0,98.5,22.93,-104.65,354.0
Sn,-4.0,104.0,98.4,-2.58,106.4,310.0
Sn,30.0,-114.0,98.4,31.99,-111.06,357.0
Sn,46.0,-126.0,98.4,48.07,-123.88,281.0
Sn,30.0,128.0,98.4,31.5,130.43,286.0
Sn,0.0,-78.0,98.4,-3.03,-78.67,345.0
Sn,26.0,122.0,98.3,28.5,120.5,315.0
Sn,26.0,120.0,98.3,28.5,119.5,282.0
Sn,30.0,-116.0,98.3,32.6,-116.42,292.0
Sn,50.0,-128.0,98.3,48.07,-123.88,369.0
Sn,38.0,-126.0,98.3,38.63,-122.91,279.0
Sn,60.0,160.0,98.3,60.83,164.65,271.0
Sn,-12.0,-72.0,98.3,-13.83,-70.85,239.0
Sn,6.0,96.0,98.3,8.0,98.0,313.0
Sn,52.0,-122.0,98.2,48.95,-121.17,344.0
Sn,60.0,158.0,98.2,61.85,155.65,242.0
Sn,-12.0,-70.0,98.2,-13.83,-70.85,223.0
Sn,56.0,-154.0,98.2,56.15,-158.41,274.0
Sn,-26.0,-70.0,98.2,-27.79,-67.59,311.0
Sn,36.0,-124.0,98.2,37.45,-122.14,231.0
Sn,-18.0,-72.0,98.1,-15.9,-70.35,292.0
Sn,58.0,-162.0,98.1,55.97,-159.82,261.0
Sn,46.0,138.0,98.1,44.58,135.57,247.0
Sn,0.0,-80.0,98.1,-3.06,-79.21,351.0
Sn,54.0,-130.0,98.0,56.48,-132.03,304.0
Sn,58.0,162.0,98.0,60.83,164.65,349.0
Sn,-36.0,-68.0,98.0,-33.08,-66.99,338.0
Sn,58.0,164.0,98.0,60.83,164.65,317.0
Sn,14.0,-90.0,98.0,17.08,-88.92,361.0
Sn,14.0,-88.0,98.0,17.08,-88.92,356.0
Sn,52.0,-124.0,98.0,48.95,-121.17,394.0
Sn,-6.0,108.0,98.0,-2.83,107.88,353.0
Sn,-32.0,-72.0,98.0,-30.84,-69.6,262.0
Sn,16.0,-92.0,97.9,17.08,-88.92,350.0
Sn,-6.0,114.0,97.9,-3.41,114.89,304.0
Sn,54.0,-166.0,97.9,55.17,-160.67,367.0
Sn,-14.0,-74.0,97.9,-13.83,-70.85,341.0
Sn,18.0,-92.0,97.9,17.08,-88.92,342.0
Sn,-6.0,106.0,97.8,-2.58,106.4,382.0
Sn,56.0,-128.0,97.8,56.48,-132.03,255.0
Sn,44.0,140.0,97.8,44.58,135.57,358.0
Sn,56.0,-166.0,97.8,55.59,-160.55,344.0
Sn,38.0,136.0,97.8,35.33,134.5,326.0
Sn,18.0,-104.0,97.8,20.18,-100.58,433.0
Sn,12.0,96.0,97.7,12.5,98.83,312.0
Sn,32.0,134.0,97.7,34.33,132.92,278.0
Sn,54.0,-136.0,97.7,56.65,-133.16,345.0
Sn,38.0,10.0,97.7,36.8,7.65,247.0
Sn,-2.0,100.0,97.7,0.58,102.1,370.0
Sn,26.0,-108.0,97.7,28.08,-107.1,248.0
Sn,34.0,128.0,97.7,31.5,130.43,359.0
Sn,52.0,-126.0,97.7,48.07,-123.88,462.0
Sn,-2.0,-76.0,97.7,-3.03,-78.67,318.0
Sn,2.0,98.0,97.6,3.5,101.0,373.0
Sn,46.0,140.0,97.6,44.58,135.57,381.0
Sn,38.0,12.0,97.6,36.8,7.65,407.0
Sn,56.0,-138.0,97.6,58.5,-137.07,284.0
Sn,38.0,138.0,97.6,35.03,135.75,387.0
Sn,38.0,132.0,97.6,37.3,129.18,260.0
Sn,58.0,-150.0,97.5,60.18,-153.83,326.0
Sn,-6.0,116.0,97.5,-3.41,114.89,313.0
Sn,52.0,-120.0,97.5,48.96,-120.13,338.0
Sn,34.0,140.0,97.5,35.03,135.75,406.0
Sn,36.0,140.0,97.5,35.03,135.75,399.0
Sn,-16.0,-74.0,97.4,-15.9,-70.35,390.0
Sn,16.0,-86.0,97.4,17.08,-88.92,334.0
Sn,28.0,130.0,97.4,31.5,130.43,391.0
Sn,24.0,-108.0,97.4,24.15,-104.98,307.0
Sn,58.0,160.0,97.4,60.83,164.65,410.0
Sn,24.0,120.0,97.4,23.5,116.5,361.0
Sn,48.0,-128.0,97.4,48.07,-123.88,306.0
Sn,-28.0,-72.0,97.4,-28.8,-69.45,265.0
Sn,-36.0,-70.0,97.3,-33.08,-66.99,426.0
Sn,36.0,10.0,97.3,36.8,7.65,228.0
Sn,58.0,154.0,97.3,60.33,151.0,310.0
Sn,-4.0,110.0,97.3,-2.75,108.08,254.0
Sn,-26.0,-64.0,97.3,-24.35,-65.39,231.0
Sn,54.0,-156.0,97.2,56.15,-158.41,284.0
Sn,42.0,140.0,97.2,43.0,135.0,425.0
Sn,58.0,166.0,97.2,60.83,164.65,324.0
Sn,10.0,96.0,97.2,8.92,98.25,274.0
Sn,26.0,118.0,97.2,25.5,115.5,256.0
Sn,38.0,134.0,97.2,35.33,134.5,300.0
Sn,14.0,94.0,97.1,14.75,97.5,386.0
Sn,60.0,-132.0,97.1,58.61,-135.21,239.0
Sn,32.0,138.0,97.1,35.03,135.75,396.0
Sn,58.0,-128.0,97.1,56.51,-132.06,295.0
Sn,-6.0,110.0,97.1,-2.75,108.08,419.0
Sn,22.0,-96.0,97.0,19.53,-98.02,346.0
Sn,36.0,12.0,97.0,36.8,7.65,399.0
Sn,16.0,-64.0,97.0,14.0,-60.97,394.0
Sn,22.0,-108.0,97.0,22.93,-104.65,359.0
Sb,52.0,-126.0,99.3,54.17,-126.12,241.0
Sb,40.0,12.0,99.0,39.48,9.4,230.0
Sb,50.0,-126.0,98.8,48.07,-123.88,264.0
Sb,22.0,-104.0,98.8,23.97,-103.03,241.0
Sb,52.0,-128.0,98.8,54.18,-126.27,269.0
Sb,0.0,-78.0,98.6,1.97,-76.95,248.0
Sb,54.0,-166.0,98.6,55.0,-162.85,232.0
Sb,18.0,-102.0,98.6,18.25,-99.67,248.0
Sb,-38.0,-72.0,98.5,-39.94,-73.2,239.0
Sb,12.0,-62.0,98.5,13.97,-61.03,243.0
Sb,52.0,-124.0,98.5,54.17,-126.12,279.0
Sb,36.0,28.0,98.5,38.08,28.23,232.0
Sb,16.0,-62.0,98.5,13.97,-61.03,249.0
Sb,-42.0,-72.0,98.5,-39.94,-73.2,250.0
Sb,34.0,140.0,98.4,35.1,137.63,249.0
Sb,-42.0,-74.0,98.4,-39.94,-73.2,239.0
Sb,32.0,132.0,98.3,33.95,133.25,246.0
Sb,10.0,-84.0,98.3,12.21,-85.17,277.0
Sb,40.0,138.0,98.3,40.42,140.75,238.0
Sb,10.0,-86.0,98.3,12.21,-85.17,262.0
Sb,38.0,12.0,98.2,39.48,9.4,279.0
Sb,56.0,-166.0,98.2,55.0,-162.85,227.0
Sb,40.0,14.0,98.2,42.58,11.52,354.0
Sb,16.0,-94.0,98.2,15.46,-91.81,242.0
Sb,-32.0,-70.0,98.2,-29.77,-69.98,248.0
Sb,-44.0,-72.0,98.1,-46.55,-72.65,288.0
Sb,16.0,-60.0,98.1,13.97,-61.03,251.0
Sb,54.0,-136.0,98.1,55.91,-134.34,237.0
Sb,0.0,-76.0,98.1,1.97,-76.95,243.0
Sb,18.0,-92.0,98.1,15.67,-91.55,263.0
Sb,-36.0,-68.0,98.1,-34.24,-70.18,279.0
Sb,-38.0,-74.0,98.0,-39.94,-73.2,227.0
Sb,12.0,-60.0,98.0,13.97,-61.03,246.0
Sb,-40.0,-70.0,98.0,-39.94,-73.2,273.0
Sb,34.0,130.0,98.0,34.33,132.92,271.0
Sb,6.0,98.0,98.0,8.0,99.0,248.0
Sb,40.0,-126.0,98.0,40.65,-122.83,278.0
Sb,36.0,26.0,97.9,38.08,28.23,304.0
Sb,-44.0,-74.0,97.9,-46.55,-72.65,303.0
Sb,0.0,-80.0,97.9,-2.75,-79.37,314.0
Sb,46.0,-126.0,97.9,48.07,-123.88,281.0
Sb,46.0,140.0,97.8,44.33,143.0,300.0
Sb,22.0,-106.0,97.8,24.57,-104.22,339.0
Sb,-38.0,-70.0,97.8,-35.53,-71.71,314.0
Sb,46.0,146.0,97.8,44.32,143.17,290.0
Sb,38.0,24.0,97.8,39.41,27.38,333.0
Sb,50.0,-128.0,97.8,48.07,-123.88,369.0
Sb,20.0,-104.0,97.8,22.15,-100.98,394.0
Sb,44.0,14.0,97.7,42.58,11.52,255.0
Sb,52.0,-122.0,97.7,48.9,-121.81,345.0
Sb,58.0,-150.0,97.7,60.31,-149.42,259.0
Sb,38.0,136.0,97.7,36.95,138.85,277.0
Sb,20.0,-96.0,97.6,19.33,-99.17,340.0
Sb,-46.0,-76.0,97.6,-46.55,-72.65,265.0
Sb,32.0,134.0,97.6,33.95,133.25,228.0
Sb,42.0,146.0,97.6,43.88,143.62,285.0
Sb,38.0,14.0,97.6,39.48,9.4,432.0
Sb,54.0,-168.0,97.5,55.0,-162.85,351.0
Sb,44.0,138.0,97.5,42.14,140.02,264.0
Sb,56.0,-138.0,97.5,55.91,-134.34,228.0
Sb,38.0,-126.0,97.5,38.21,-122.52,305.0
Sb,12.0,-90.0,97.5,14.67,-90.27,298.0
Sb,6.0,-78.0,97.5,5.58,-75.97,229.0
Sb,44.0,148.0,97.5,43.88,143.62,351.0
Sb,-48.0,-76.0,97.4,-46.55,-72.65,300.0
Sb,14.0,-94.0,97.4,15.46,-91.81,286.0
Sb,-32.0,-72.0,97.4,-34.36,-71.29,271.0
Sb,-48.0,-70.0,97.4,-46.55,-72.65,257.0
Sb,18.0,-96.0,97.3,19.33,-99.17,365.0
Sb,36.0,142.0,97.3,36.95,138.85,301.0
Sb,16.0,-100.0,97.3,18.25,-99.67,253.0
Sb,36.0,-124.0,97.3,35.61,-121.09,266.0
Sb,30.0,-116.0,97.3,30.72,-112.61,335.0
Sb,40.0,144.0,97.3,40.42,140.75,280.0
Sb,18.0,-94.0,97.3,15.46,-91.81,366.0
Sb,32.0,130.0,97.3,33.95,133.25,373.0
Sb,36.0,30.0,97.3,38.08,28.23,280.0
Sb,52.0,-130.0,97.3,54.18,-126.27,347.0
Sb,22.0,-108.0,97.3,23.8,-110.04,289.0
Sb,42.0,16.0,97.2,42.58,11.52,374.0
Sb,2.0,-74.0,97.2,4.43,-75.17,300.0
Sb,-32.0,-68.0,97.2,-29.77,-69.98,312.0
Sb,-40.0,-76.0,97.2,-39.94,-73.2,239.0
Sb,36.0,130.0,97.2,34.33,132.92,324.0
Sb,32.0,138.0,97.2,35.1,137.63,346.0
Sb,40.0,24.0,97.2,39.41,27.38,296.0
Sb,28.0,120.0,97.1,29.5,118.5,222.0
Sb,-50.0,-74.0,97.1,-46.55,-72.65,396.0
Sb,-42.0,-70.0,97.1,-39.94,-73.2,353.0
Sb,2.0,-80.0,97.1,1.97,-76.95,339.0
Sb,42.0,18.0,97.0,44.45,19.25,291.0
Sb,56.0,-152.0,97.0,57.88,-155.08,280.0
Sb,32.0,140.0,97.0,35.1,137.63,409.0
Sb,58.0,-128.0,97.0,55.99,-130.05,256.0
Sb,-50.0,-72.0,96.9,-46.55,-72.65,387.0
Sb,-2.0,-82.0,96.9,-3.55,-79.93,287.0
Sb,18.0,-104.0,96.9,18.25,-99.67,458.0
Sb,-44.0,-70.0,96.9,-46.55,-72.65,351.0
Sb,52.0,-120.0,96.9,48.94,-119.22,345.0
Sb,56.0,-168.0,96.9,55.0,-162.85,343.0
Sb,6.0,100.0,96.9,8.0,99.0,248.0
Sb,-34.0,-74.0,96.9,-34.36,-71.29,252.0
Sb,18.0,-90.0,96.9,15.75,-90.25,252.0
Sb,-26.0,-72.0,96.8,-27.6,-70.18,254.0
Sb,44.0,16.0,96.8,44.45,19.25,264.0
Sb,6.0,96.0,96.8,8.0,99.0,399.0
Sb,48.0,-128.0,96.8,48.07,-123.88,306.0
Sb,54.0,-122.0,96.8,54.17,-126.12,269.0
Sb,54.0,-156.0,96.8,55.82,-158.9,274.0
Sb,46.0,148.0,96.8,43.88,143.62,418.0
Sb,58.0,154.0,96.8,60.33,151.0,310.0
Sb,58.0,-148.0,96.8,60.31,-149.42,269.0
Sb,-4.0,132.0,96.7,-1.56,133.95,347.0
Sb,60.0,156.0,96.7,60.33,151.0,279.0
Sb,40.0,16.0,96.7,42.58,11.52,471.0
Sb,38.0,144.0,96.7,38.58,140.49,313.0
Sb,-42.0,-76.0,96.7,-39.94,-73.2,328.0
Sb,42.0,8.0,96.7,39.55,8.79,280.0
Sb,36.0,12.0,96.6,36.33,7.65,392.0
Sb,18.0,-88.0,96.6,15.48,-87.38,288.0
V,44.0,-120.0,99.4,44.93,-117.51,223.0
V,44.0,-126.0,98.9,44.9,-123.11,250.0
V,28.0,-114.0,98.9,26.88,-111.84,247.0
V,40.0,14.0,98.9,41.88,12.5,244.0
V,30.0,-114.0,98.8,32.11,-112.49,275.0
V,36.0,12.0,98.5,36.67,9.0,279.0
V,40.0,-124.0,98.4,42.42,-123.6,271.0
V,50.0,-126.0,98.3,48.94,-122.25,295.0
V,26.0,-114.0,98.2,26.88,-111.84,236.0
V,38.0,12.0,98.1,36.67,9.0,304.0
V,20.0,-102.0,98.0,22.08,-100.92,257.0
V,38.0,-124.0,97.7,38.79,-120.92,282.0
V,52.0,100.0,97.7,49.82,99.83,243.0
V,46.0,8.0,97.6,47.92,6.5,242.0
V,24.0,-104.0,97.6,22.67,-102.33,226.0
V,48.0,-128.0,97.5,47.24,-123.88,320.0
V,54.0,116.0,97.4,52.0,115.0,232.0
V,-4.0,28.0,97.3,-3.4,30.0,232.0
V,24.0,-110.0,97.3,24.75,-107.33,283.0
V,42.0,4.0,97.3,43.33,6.25,236.0
V,40.0,-126.0,97.2,42.42,-123.6,336.0
V,54.0,98.0,97.1,54.0,94.0,261.0
V,46.0,4.0,97.1,47.92,6.5,286.0
V,52.0,-126.0,97.1,53.5,-130.0,317.0
V,30.0,-116.0,97.1,32.51,-114.0,338.0
V,54.0,114.0,97.0,52.0,115.0,232.0
V,54.0,-126.0,97.0,53.5,-130.0,269.0
V,52.0,98.0,96.8,49.82,99.83,275.0
V,12.0,-62.0,96.8,10.32,-63.13,224.0
V,52.0,96.0,96.7,54.0,94.0,259.0
V,-2.0,28.0,96.6,-3.4,30.0,271.0
V,0.0,32.0,96.5,0.83,34.25,267.0
V,-40.0,-70.0,96.4,-38.01,-69.67,223.0
V,-4.0,32.0,96.2,-3.4,30.0,232.0
V,-28.0,-70.0,96.1,-29.7,-71.25,225.0
V,36.0,-122.0,96.1,38.79,-120.92,325.0
V,-12.0,34.0,96.0,-9.83,34.7,253.0
V,42.0,16.0,95.9,41.88,12.5,290.0
V,50.0,-118.0,95.8,48.43,-115.42,256.0
V,62.0,-148.0,95.8,60.35,-145.54,226.0
V,-40.0,174.0,95.7,-38.0,175.0,239.0
V,56.0,114.0,95.7,55.0,110.0,275.0
V,-40.0,176.0,95.7,-38.0,175.0,239.0
V,22.0,-108.0,95.6,24.75,-107.33,313.0
V,56.0,-128.0,95.4,55.67,-132.0,252.0
V,46.0,-128.0,95.4,47.24,-123.88,343.0
V,-36.0,176.0,95.4,-38.0,175.0,239.0
V,18.0,-102.0,95.3,19.42,-99.17,337.0
V,2.0,32.0,95.3,1.08,34.33,278.0
V,42.0,-102.0,95.3,40.63,-104.04,229.0
V,20.0,-104.0,95.3,22.67,-102.33,344.0
V,-2.0,32.0,95.2,-3.4,30.0,271.0
V,34.0,138.0,95.2,35.67,139.75,245.0
V,18.0,122.0,95.2,16.42,120.32,250.0
V,52.0,102.0,95.2,49.82,99.83,286.0
